what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1581579499001
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581579499154
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1581579501054
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581579501181
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1581579507907
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579508123
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579508422
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579533803
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579555068
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1581579559298
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1581579559404
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579578806
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579589884
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1581579591615
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581579591776
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1581579600837
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1581579608923
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581579609076
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1581579643212
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581579643338
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1581579649241
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1581579655816
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581579655965
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1581579663444
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1581579663986
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1581579667323
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1581579668703
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1581579678022
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579678351
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579678538
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1581579681738
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581579685667
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1581579716967
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1581579717106
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1581579717422
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1581579746767
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1581579760621
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1581579763659
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1581579768537
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579774439
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579775535
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579776082
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579776776
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1581579842421
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1581579845322
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1581579849631
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1581579850022
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1581579850206
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1581579851178
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1581579852980
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1581579857122
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579857672
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579857731
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1581579863463
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1581579866681
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579866851
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579867336
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581579870361
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579889045
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579896321
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579902909
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579904084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579915263
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579916849
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1581579923425
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579977958
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581579983894
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1581580004358
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1581580004510
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1581580004642
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1581580004800
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1581580005111
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1581580005925
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1581580008327
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1581580009393
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1581580011041
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1581580039025
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1581580040010
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1581580045579
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1581580047994
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1581580058008
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580133425
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580138092
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1581580142078
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1581580158397
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580158577
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580159141
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580198269
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580202988
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580243460
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580288797
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580319847
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580322916
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1581580324864
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1581580371715
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1581580375910
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1581580376059
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordNext",1581580376376
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1581580392991
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581580393167
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1581580414811
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1581580446309
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1581580449140
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1581580460620
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581580460796
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1581580464485
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581580465477
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1581580466198
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581580466366
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1581580466980
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581580467133
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1581580467807
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581580467960
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1581580469692
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581580471035
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580473207
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580535694
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580626143
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580662253
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1581580665055
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580682740
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580719613
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580722452
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580724281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580733423
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580734285
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580734671
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580750209
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580768409
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581580769309
