what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.nextPerspective",1594309573753
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594309575718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594309576458
activated,perspective,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavaPerspective",1594309576478
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.window.nextPerspective",1594309576513
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594309578208
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594309580938
executed,command,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.command.activateTask",1594309580938
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showRulerContextMenu",1594309584324
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1594309587384
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594309617674
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594309637579
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1594309649214
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1594309669254
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594309706677
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594309722013
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594309733353
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594309928705
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1594309935436
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594309937765
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594309971272
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1594309971297
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594309971892
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594309974048
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1594309975653
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310031722
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310067737
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310074707
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310089147
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.selectAll",1594310097062
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1594310098837
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1594310105832
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310110799
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310135402
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310145988
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310157839
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1594310158149
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310162189
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310180393
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1594310180904
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1594310180994
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1594310185814
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1594310185839
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1594310214708
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310216069
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310225109
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1594310228799
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310230434
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310230609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310253821
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310254375
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1594310265599
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310274999
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310284988
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1594310294313
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1594310298198
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310353398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310572423
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310575143
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310646528
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310646973
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310649086
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310650705
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310671313
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310672592
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310695570
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310697883
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310698106
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310751385
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310751852
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310776276
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310924638
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310926738
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310929838
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1594310933738
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310935733
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310937303
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1594310937503
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1594310938108
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1594310938108
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1594311019745
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1594311019745
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1594311019745
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1594311019745
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1594311019745
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1594311019745
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1594311019745
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1594311019745
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1594311019745
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1594311019745
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1594311019745
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1594311019745
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1594311019745
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1594311019745
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1594311019745
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1594311019745
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1594311019761
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1594311019761
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1594311019761
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1594311019761
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1594311019761
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1594311019761
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1594311019761
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1594311019761
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1594311019777
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1594311019777
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1594311019777
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1594311019777
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1594311019777
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1594311019777
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1594311019777
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1594311019792
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1594311019792
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1594311019792
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1594311019792
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1594311019792
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1594311019792
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1594311019792
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1594311019792
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1594311019808
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1594311019808
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1594311019808
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1594311019808
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1594311019808
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1594311019808
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1594311019808
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1594311019808
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1594311019808
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1594311019808
