what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1581490586905
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1581490587070
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1581490594715
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1581490626798
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1581490629120
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1581490637869
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1581490639851
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1581490643056
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1581490667742
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490667899
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490668372
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490686106
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490701711
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1581490725844
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1581490726179
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1581490729462
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1581490729667
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1581490741805
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490770725
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490789645
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1581490792693
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490792838
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490793310
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490798205
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490800045
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490801125
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490802835
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490804038
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490808021
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490809366
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490811573
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490826156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490827341
executed,command,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui.command.openTask",1581490827353
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1581490828131
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490828276
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490828611
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1581490841249
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1581490842754
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490842894
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490843336
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1581490865569
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490865709
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490866096
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490870828
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490906964
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490907571
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490914725
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490928236
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490929054
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490929225
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490932111
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490979551
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581490980843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491007911
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491013379
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491023109
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491026069
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491028161
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491029521
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491030334
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491031726
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491032604
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491034179
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.saveAll",1581491095137
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.showRulerContextMenu",1581491098996
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1581491100884
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491100907
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491101448
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491109366
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491128860
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.textStart",1581491132044
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491157533
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491161318
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1581491168825
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581491848600
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581492002458
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1581492007865
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581492010893
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1581492028882
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581492029317
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1581492029367
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1581492053375
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1581492053640
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1581492138793
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1581492138881
